,RPRTBL_EVENT_SERL,EVENT_DATE,EVENT_SEVTY_C,FY,EVENT_CLASSN_C,SHIP_PER_INJ_I,INVLVD_SHIP_UIC,VESL_NAME_A,VESL_TYPE_A,INVLVD_ACFT_SERL,ACFT_MODEL,COUNT_ACFT_I,EMBRKD_ASHR,INVLVD_PER_SERL,AGE,INJ_CLASSN_C,PAY_GRADE,RANK_RATE,RATEG,RPRTG_UIC,EVENT_SHORT_NARR,INCDT_OCCURN_SERL,INCDT_PHASE_OPS_C,INCDT_TYPE_C,INCDT_PHASE_OPS,INCDT_TYPE,SEX,INJ_CLASSN,Deck?
1134,82667,1/14/2003 12:00:00 AM,C,2003,1C,N,N03368,NIMITZ,CVN,87965,HH060H,Y,E,53496,,H,,,,N09950,M299 LAUNCHER & 2 ATTACHED HELLFIRE MISSILES DEPARTED ACFT DUR FLIGHT.,155714,44D,P5,LOW LEVEL TARGET RUN-IN/EGRESS,ORDNANCE,,NO INJURY OR ILLNESS,
1135,82667,1/14/2003 12:00:00 AM,C,2003,1C,N,N03368,NIMITZ,CVN,87965,HH060H,Y,E,53496,,H,,,,N09950,M299 LAUNCHER & 2 ATTACHED HELLFIRE MISSILES DEPARTED ACFT DUR FLIGHT.,155715,44D,XM,LOW LEVEL TARGET RUN-IN/EGRESS,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,,NO INJURY OR ILLNESS,
1136,82667,1/14/2003 12:00:00 AM,C,2003,1C,N,N03368,NIMITZ,CVN,87965,HH060H,Y,E,53496,,H,,,,N09950,M299 LAUNCHER & 2 ATTACHED HELLFIRE MISSILES DEPARTED ACFT DUR FLIGHT.,155716,44D,XT,LOW LEVEL TARGET RUN-IN/EGRESS,CARGO/STORES JETTISON,,NO INJURY OR ILLNESS,
1137,100658,5/19/2009 12:00:00 AM,A,2009,1A,N,N03368,NIMITZ,CVN,107405,HH060H,Y,E,94944,,A,O04,LCDR,,N09950,IN TRNG FLT ACFT WENT DWN INTO THE WATER. ACFT LOST. 3 FATAL & 2 SAR. ,191014,4ZZ,B7,NO FURTHER BREAKDOWN,WATER; UNDETERMINED,M,FATAL,
1138,100658,5/19/2009 12:00:00 AM,A,2009,1A,N,N03368,NIMITZ,CVN,107405,HH060H,Y,E,94945,,A,O03,LT,,N09950,IN TRNG FLT ACFT WENT DWN INTO THE WATER. ACFT LOST. 3 FATAL & 2 SAR. ,191014,4ZZ,B7,NO FURTHER BREAKDOWN,WATER; UNDETERMINED,F,FATAL,
1139,100658,5/19/2009 12:00:00 AM,A,2009,1A,N,N03368,NIMITZ,CVN,107405,HH060H,Y,E,94946,,A,E06,PO1,,N09950,IN TRNG FLT ACFT WENT DWN INTO THE WATER. ACFT LOST. 3 FATAL & 2 SAR. ,191014,4ZZ,B7,NO FURTHER BREAKDOWN,WATER; UNDETERMINED,M,FATAL,
1140,100658,5/19/2009 12:00:00 AM,A,2009,1A,N,N03368,NIMITZ,CVN,107405,HH060H,Y,E,94947,,A,E05,PO2,,N09950,IN TRNG FLT ACFT WENT DWN INTO THE WATER. ACFT LOST. 3 FATAL & 2 SAR. ,191014,4ZZ,B7,NO FURTHER BREAKDOWN,WATER; UNDETERMINED,M,FATAL,
1141,100658,5/19/2009 12:00:00 AM,A,2009,1A,N,N03368,NIMITZ,CVN,107405,HH060H,Y,E,94948,,A,E04,PO3,,N09950,IN TRNG FLT ACFT WENT DWN INTO THE WATER. ACFT LOST. 3 FATAL & 2 SAR. ,191014,4ZZ,B7,NO FURTHER BREAKDOWN,WATER; UNDETERMINED,M,FATAL,
1142,85030,12/3/2006 12:00:00 AM,B,2007,1B,N,N03368,NIMITZ,CVN,90494,KC010,N,E,59437,,H,,,,N09971,AIRCRAFT INFLT REFULEING PROBE DAMAGED WHILE REFUELING FM TANKER ACFT.,161116,478,P4,REFUELING,FUEL/OIL,,NO INJURY OR ILLNESS,
1143,85030,12/3/2006 12:00:00 AM,B,2007,1B,N,N03368,NIMITZ,CVN,90494,KC010,N,E,59437,,H,,,,N09971,AIRCRAFT INFLT REFULEING PROBE DAMAGED WHILE REFUELING FM TANKER ACFT.,161117,478,C8,REFUELING,"FOD, DEBRIS, OR PARTS FROM ANOTHER AIRCRAFT",,NO INJURY OR ILLNESS,
1144,83411,9/20/2003 12:00:00 AM,C,2003,3C,N,N03368,NIMITZ,CVN,88755,S003B,Y,E,55266,,H,,,,N09204,TAXIING ACFT SLID INTO UNMANNED PARKED ACFT ON WET FLIGHT DECK.       ,157557,211,A2,MISSION/FLIGHT ABORTED,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,,NO INJURY OR ILLNESS,
1145,83411,9/20/2003 12:00:00 AM,C,2003,3C,N,N03368,NIMITZ,CVN,88755,S003B,Y,E,55266,,H,,,,N09204,TAXIING ACFT SLID INTO UNMANNED PARKED ACFT ON WET FLIGHT DECK.       ,157558,211,P1,MISSION/FLIGHT ABORTED,FLIGHT CONTROLS,,NO INJURY OR ILLNESS,
1146,83411,9/20/2003 12:00:00 AM,C,2003,3C,N,N03368,NIMITZ,CVN,88755,S003B,Y,E,55267,,H,,,,N09204,TAXIING ACFT SLID INTO UNMANNED PARKED ACFT ON WET FLIGHT DECK.       ,157557,211,A2,MISSION/FLIGHT ABORTED,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,,NO INJURY OR ILLNESS,
1147,83411,9/20/2003 12:00:00 AM,C,2003,3C,N,N03368,NIMITZ,CVN,88755,S003B,Y,E,55267,,H,,,,N09204,TAXIING ACFT SLID INTO UNMANNED PARKED ACFT ON WET FLIGHT DECK.       ,157558,211,P1,MISSION/FLIGHT ABORTED,FLIGHT CONTROLS,,NO INJURY OR ILLNESS,
1148,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84992,,H,O04,LCDR,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182794,491,XM,ASW,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,F,NO INJURY OR ILLNESS,
1149,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84992,,H,O04,LCDR,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182795,491,PK,ASW,NAVIGATION SYSTEM,F,NO INJURY OR ILLNESS,
1150,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84993,,H,O02,LTJG,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182794,491,XM,ASW,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,M,NO INJURY OR ILLNESS,
1151,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84993,,H,O02,LTJG,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182795,491,PK,ASW,NAVIGATION SYSTEM,M,NO INJURY OR ILLNESS,
1152,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84994,,H,E06,PO1,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182794,491,XM,ASW,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,M,NO INJURY OR ILLNESS,
1153,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84994,,H,E06,PO1,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182795,491,PK,ASW,NAVIGATION SYSTEM,M,NO INJURY OR ILLNESS,
1154,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84995,,H,E07,CPO,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182794,491,XM,ASW,LOSS EXTERNALLY/INTERNALLY CARRIED EQUIPMENT/STORES,M,NO INJURY OR ILLNESS,
1155,96330,10/20/2006 12:00:00 AM,B,2007,2B,N,N03368,NIMITZ,CVN,102288,SH060F,Y,E,84995,,H,E07,CPO,,N09950,SONAR TRANSDUCER LOST AT SEA WHILE CONDUCTING ASW TRAINING ON SCORE.  ,182795,491,PK,ASW,NAVIGATION SYSTEM,M,NO INJURY OR ILLNESS,
1156,4dd5885948aa4fe20148c7d7e5e05daa,5/6/2014 3:00:00 AM,D,2014,32,N,N03368,NIMITZ,CVN,4dd5885948aa4fe20148c7d7e5e05dab,C002A,Y,E,4dd5885948aa4fe20148c7d7e5e15dad,0.0,H,UNK,,,N52947,C-2A Port Rudder Damage During Carrier Qualifications,4dd5885948aa4fe20148c7d7e5e15dac,911,XU,FLIGHT DECK,AIRCRAFT GROUND HANDLING,,NO INJURY OR ILLNESS,
1157,4dd588593ed662b5013ef0a3b94338e6,4/13/2013 3:00:00 AM,D,2013,1D,N,N03368,NIMITZ,CVN,4dd588593ed662b5013ef0a3b94438e7,E002C+,Y,E,4dd588593ed662b5013ef0a3b94938ef,27.0,H,O03,LT,,N09985,E-2: Stuck port side flap in flight.,4dd588593ed662b5013ef0a3b94538e8,412,P1,TRANSIENT; HIGH ALTITUDE,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
1158,4dd588593ed662b5013ef0a3b94338e6,4/13/2013 3:00:00 AM,D,2013,1D,N,N03368,NIMITZ,CVN,4dd588593ed662b5013ef0a3b94438e7,E002C+,Y,E,4dd588593ed662b5013ef0a3b94a38f1,26.0,H,O03,LT,,N09985,E-2: Stuck port side flap in flight.,4dd588593ed662b5013ef0a3b94538e8,412,P1,TRANSIENT; HIGH ALTITUDE,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
1159,4dd588593ed662b5013ef0a3b94338e6,4/13/2013 3:00:00 AM,D,2013,1D,N,N03368,NIMITZ,CVN,4dd588593ed662b5013ef0a3b94438e7,E002C+,Y,E,4dd588593ed662b5013ef0a3b94838ed,35.0,H,O04,LCDR,,N09985,E-2: Stuck port side flap in flight.,4dd588593ed662b5013ef0a3b94538e8,412,P1,TRANSIENT; HIGH ALTITUDE,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
1160,4dd588593ed662b5013ef0a3b94338e6,4/13/2013 3:00:00 AM,D,2013,1D,N,N03368,NIMITZ,CVN,4dd588593ed662b5013ef0a3b94438e7,E002C+,Y,E,4dd588593ed662b5013ef0a3b94538e9,27.0,H,O03,LT,,N09985,E-2: Stuck port side flap in flight.,4dd588593ed662b5013ef0a3b94538e8,412,P1,TRANSIENT; HIGH ALTITUDE,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
1161,4dd588593ed662b5013ef0a3b94338e6,4/13/2013 3:00:00 AM,D,2013,1D,N,N03368,NIMITZ,CVN,4dd588593ed662b5013ef0a3b94438e7,E002C+,Y,E,4dd588593ed662b5013ef0a3b94738eb,28.0,H,O03,LT,,N09985,E-2: Stuck port side flap in flight.,4dd588593ed662b5013ef0a3b94538e8,412,P1,TRANSIENT; HIGH ALTITUDE,FLIGHT CONTROLS,M,NO INJURY OR ILLNESS,
1162,4dd588595d08c723015d1df5067a2bd8,3/30/2017 12:00:00 AM,D,2017,16,N,N03368,NIMITZ,CVN,4dd588595d08c723015d1df5067b2bd9,E002D,Y,E,4dd588595d08c723015d1df5067f2bdf,35.0,H,O04,LCDR,,N09467,E-2D: Hook slap on round down of CVN. No injuries.,4dd588595d08c723015d1df5067c2bda,52N,C5,CASE III; TACAN/CCA TO LANDING,SHIPS SUPERSTRUCTURE; DECK OBSTRUCTIONS,M,NO INJURY OR ILLNESS,Yes
1163,4dd588595d08c723015d1df5067a2bd8,3/30/2017 12:00:00 AM,D,2017,16,N,N03368,NIMITZ,CVN,4dd588595d08c723015d1df5067b2bd9,E002D,Y,E,4dd588595d08c723015d1df5067c2bdb,28.0,H,O03,LT,,N09467,E-2D: Hook slap on round down of CVN. No injuries.,4dd588595d08c723015d1df5067c2bda,52N,C5,CASE III; TACAN/CCA TO LANDING,SHIPS SUPERSTRUCTURE; DECK OBSTRUCTIONS,M,NO INJURY OR ILLNESS,Yes
1164,4dd588595d08c723015d1df5067a2bd8,3/30/2017 12:00:00 AM,D,2017,16,N,N03368,NIMITZ,CVN,4dd588595d08c723015d1df5067b2bd9,E002D,Y,E,4dd588595d08c723015d1df506812be4,30.0,H,O03,LT,,N09467,E-2D: Hook slap on round down of CVN. No injuries.,4dd588595d08c723015d1df5067c2bda,52N,C5,CASE III; TACAN/CCA TO LANDING,SHIPS SUPERSTRUCTURE; DECK OBSTRUCTIONS,M,NO INJURY OR ILLNESS,Yes
1165,4dd5885945be37fa0145d803ffb34e62,7/10/2012 6:00:00 AM,C,2012,3C,N,N03368,NIMITZ,CVN,4dd5885945be37fa0145d803ffb44e63,F018C,Y,E,4dd5885945be37fa0145d803ffb44e65,29.0,H,O03,LT,,N09063,FA-18C: Left stabilator struck navigation pole during taxi to park evolution.,4dd5885945be37fa0145d803ffb44e64,22X,CA,OTHER,MAN-MADE STRUCTURE; NOT FIELD ARREST EQUIPMENT,M,NO INJURY OR ILLNESS,
1166,4dd5885942bf87b30142c873d5846186,10/29/2013 12:00:00 AM,C,2014,3C,N,N03368,NIMITZ,CVN,4dd5885942bf87b30142c873d5856187,F018C,Y,E,4dd5885942bf87b30142c873d5866189,0.0,H,E02,SA,UNK,N09063,F/A-18C: Starboard engine was damaged while conducting a low power turn ,4dd5885942bf87b30142c873d5866188,911,TB,FLIGHT DECK,OTHER,U,NO INJURY OR ILLNESS,
1167,4dd59ef46461968c01646a771bb8063f,10/4/2017 1:08:05 PM,C,2018,3C,N,N03368,NIMITZ,CVN,4dd59ef46461968c01646a771bb90640,F018E,N,E,4dd59ef46461968c01646a771bb90642,23.0,H,E05,PO2,ABH,N63925,Radome of parked aircraft impacted by right horizontal stab of aircraft taxiing under direction.,4dd59ef46461968c01646a771bb90641,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1168,4dd59ef46461968c01646a771bb8063f,10/4/2017 1:08:05 PM,C,2018,3C,N,N03368,NIMITZ,CVN,4dd59ef46461968c01646a771bb90640,F018E,N,E,4dd59ef46461968c01646a771bb90643,22.0,H,E04,PO3,ABH,N63925,Radome of parked aircraft impacted by right horizontal stab of aircraft taxiing under direction.,4dd59ef46461968c01646a771bb90641,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1169,4dd59ef46461968c01646a771bb8063f,10/4/2017 1:08:05 PM,C,2018,3C,N,N03368,NIMITZ,CVN,4dd59ef46461968c01646a771bb90640,F018E,N,E,4dd59ef46461968c01646a771bb90644,23.0,H,E05,PO2,ABH,N63925,Radome of parked aircraft impacted by right horizontal stab of aircraft taxiing under direction.,4dd59ef46461968c01646a771bb90641,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1170,4dd59ef46461968c01646a771bb8063f,10/4/2017 1:08:05 PM,C,2018,3C,N,N03368,NIMITZ,CVN,4dd59ef46461968c01646a771bba064c,F018E,Y,E,4dd59ef46461968c01646a771bba064e,32.0,H,O03,LT,,N63925,Radome of parked aircraft impacted by right horizontal stab of aircraft taxiing under direction.,4dd59ef46461968c01646a771bba064d,941,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1171,4dd59ef46190d45601619ef6d16547eb,8/6/2017 6:08:36 AM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd59ef46190d45601619ef6d16547ec,F018E,Y,E,4dd59ef46190d45601619ef6d16647ee,99.0,H,E06,PO1,ABH,N63925,F/A-18E/F: Radome of parked aircraft impacted by horizontal stab of aircraft taxiing under direction,4dd59ef46190d45601619ef6d16647ed,941,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1172,4dd59ef46190d45601619ef6d16547eb,8/6/2017 6:08:36 AM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd59ef46190d45601619ef6d16547ec,F018E,Y,E,4dd59ef46190d45601619ef6d16647ef,99.0,H,E05,PO2,ABH2,N63925,F/A-18E/F: Radome of parked aircraft impacted by horizontal stab of aircraft taxiing under direction,4dd59ef46190d45601619ef6d16647ed,941,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1173,4dd59ef46190d45601619ef6d16547eb,8/6/2017 6:08:36 AM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd59ef46190d45601619ef6d16547ec,F018E,Y,E,4dd59ef46190d45601619ef6d16647f0,99.0,H,E05,PO2,ABH2,N63925,F/A-18E/F: Radome of parked aircraft impacted by horizontal stab of aircraft taxiing under direction,4dd59ef46190d45601619ef6d16647ed,941,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1174,4dd59ef463645c96016369a59d2c2a45,4/2/2017 8:00:00 PM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd59ef463645c96016369a59d2c2a46,F018F,Y,E,4dd59ef463645c96016369a59d2d2a48,21.0,D,E05,PO2,AME,N09678,F/A-18F: Member fell from the top of aircraft in the hangar bay while attempting to put on a bootie.,4dd59ef463645c96016369a59d2c2a47,992,XC,HANGAR DECK,PERSONNEL FELL,M,ONE OR MORE LOST WORK DAYS,
1175,4dd588595e7783d3015e7af4972a09e9,6/28/2017 11:32:56 PM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd588595e7783d3015e7af4972b09ea,F018F,Y,E,4dd588595e7783d3015e7af4972d09ec,99.0,H,O03,LT,,N09678,F/A-18F gear door was hit by a metal lid that was blown off an ATO crate on the flight deck,4dd588595e7783d3015e7af4972c09eb,941,CW,FLIGHT DECK,NOT ELSEWHERE CODED,U,NO INJURY OR ILLNESS,
1176,4dd59ef46190d45601619ef6d16547eb,8/6/2017 6:08:36 AM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd59ef46190d45601619ef6d16747f8,F018F,N,E,4dd59ef46190d45601619ef6d16747fa,99.0,H,O04,LCDR,,N63925,F/A-18E/F: Radome of parked aircraft impacted by horizontal stab of aircraft taxiing under direction,4dd59ef46190d45601619ef6d16747f9,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1177,4dd59ef46190d45601619ef6d16547eb,8/6/2017 6:08:36 AM,C,2017,3C,N,N03368,NIMITZ,CVN,4dd59ef46190d45601619ef6d16747f8,F018F,N,E,4dd59ef46190d45601619ef6d16847fc,99.0,H,O03,LT,,N63925,F/A-18E/F: Radome of parked aircraft impacted by horizontal stab of aircraft taxiing under direction,4dd59ef46190d45601619ef6d16747f9,921,A2,FLIGHT DECK,COLLISION BETWEEN AIRCRAFT NOT AIRBORNE,M,NO INJURY OR ILLNESS,
1178,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73223,24.0,H,E04,PO3,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172927,915,P8,TURN UP AREA,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
1179,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73223,24.0,H,E04,PO3,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172928,915,X3,TURN UP AREA,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
1180,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73224,21.0,H,E05,PO2,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172927,915,P8,TURN UP AREA,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
1181,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73224,21.0,H,E05,PO2,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172928,915,X3,TURN UP AREA,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
1182,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73225,24.0,H,E04,PO3,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172927,915,P8,TURN UP AREA,"POWER PLANTS AND M01, M02",F,NO INJURY OR ILLNESS,
1183,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73225,24.0,H,E04,PO3,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172928,915,X3,TURN UP AREA,DAMAGE DUE TO FOREIGN OBJECT,F,NO INJURY OR ILLNESS,
1184,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73226,35.0,H,E05,PO2,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172927,915,P8,TURN UP AREA,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
1185,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73226,35.0,H,E05,PO2,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172928,915,X3,TURN UP AREA,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
1186,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73227,30.0,H,E06,PO1,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172927,915,P8,TURN UP AREA,"POWER PLANTS AND M01, M02",M,NO INJURY OR ILLNESS,
1187,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73227,30.0,H,E06,PO1,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172928,915,X3,TURN UP AREA,DAMAGE DUE TO FOREIGN OBJECT,M,NO INJURY OR ILLNESS,
1188,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73228,24.0,H,E05,PO2,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172927,915,P8,TURN UP AREA,"POWER PLANTS AND M01, M02",F,NO INJURY OR ILLNESS,
1189,91307,1/10/2009 12:00:00 AM,B,2009,3B,N,N03369,DWIGHT D EISENHOWER,CVN,96998,E002C,Y,E,73228,24.0,H,E05,PO2,,N09467,AIRCRAFT ENGINES DAMAGED. SALT WATER WASH DOWN. NO INJURIES.          ,172928,915,X3,TURN UP AREA,DAMAGE DUE TO FOREIGN OBJECT,F,NO INJURY OR ILLNESS,
1190,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88877,,A,O03,LT,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186127,41Z,B3,NO FURTHER BREAKDOWN,WATER; UNCONTROLLED,M,FATAL,
1191,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88877,,A,O03,LT,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186128,41Z,XB,NO FURTHER BREAKDOWN,PERSONNEL INJURED,M,FATAL,
1192,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88878,,G,O03,LT,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186127,41Z,B3,NO FURTHER BREAKDOWN,WATER; UNCONTROLLED,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
1193,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88878,,G,O03,LT,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186128,41Z,XB,NO FURTHER BREAKDOWN,PERSONNEL INJURED,M,FIRST AID TREATMENT ONLY/FIRST AID CASE,
1194,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88879,,H,O03,LT,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186127,41Z,B3,NO FURTHER BREAKDOWN,WATER; UNCONTROLLED,M,NO INJURY OR ILLNESS,
1195,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88879,,H,O03,LT,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186128,41Z,XB,NO FURTHER BREAKDOWN,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
1196,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88880,,H,O02,LTJG,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186127,41Z,B3,NO FURTHER BREAKDOWN,WATER; UNCONTROLLED,M,NO INJURY OR ILLNESS,
1197,98181,3/31/2010 12:00:00 AM,A,2010,1A,N,N03369,USS DWIGHT D EISENHOWER,CVN,104268,E002C,Y,E,88880,,H,O02,LTJG,,N09467,ACFT CRASHED INTO WATER. AC BAILED OUT.3 OF 4 ACRW RESCUED.SAR ONGOING,186128,41Z,XB,NO FURTHER BREAKDOWN,PERSONNEL INJURED,M,NO INJURY OR ILLNESS,
1198,48456,7/30/1998 12:00:00 AM,A,1998,1A,N,N03369,DWIGHT D EISENHOWER,CVN,52150,F014B,Y,E,22168,35.0,A,O04,LCDR,,N09718,MID AIR COLLISION WHILE CONDUCTING ROUTINE FLIGHT OPS - 1 FATAL.      ,87537,41Z,B3,NO FURTHER BREAKDOWN,WATER; UNCONTROLLED,M,FATAL,
1199,48456,7/30/1998 12:00:00 AM,A,1998,1A,N,N03369,DWIGHT D EISENHOWER,CVN,52150,F014B,Y,E,22168,35.0,A,O04,LCDR,,N09718,MID AIR COLLISION WHILE CONDUCTING ROUTINE FLIGHT OPS - 1 FATAL.      ,87538,41Z,G3,NO FURTHER BREAKDOWN,DUE TO LOSS OF FLIGHT CONTROL,M,FATAL,
